RAAA#,Sex,AnimalID,Name,DOB,BrdCds,PROS,CED,BW,WW,YW,ADG,DMI,Milk,ME,HPG,CEM,STAY,Marb,YG,CW,REA,FAT,HB,GM
946,,K69 - 8269,HHOLL K69 - FEDDES DEFENDER Y17-8269,,,79,15,-3.3,66,96,0.19,1.79,35,-1,10,7,17,0.5,-0.02,8,0.06,0,66,13
947,,K69 - 8355,HHOLL K69 - FEDDES LIBERATION D108- 8355,,,92,14,-2.8,65,100,0.22,1.73,32,2,10,6,16,0.59,0.03,19,0.03,0,56,36
952,,K69 - 9191G,HHOLL K69 - LSF SRR CONTROL 9191G,,,119,17,-5.1,64,99,0.22,1.56,32,1,13,9,16,0.75,0.06,20,0.11,0.02,70,48
945,,K69 - D172,HHOLL K69 - VF SILVER BOW D172,,,120,14,-2.5,70,113,0.26,1.74,27,1,13,8,18,0.47,0.01,20,0.2,0.01,84,36
949,,K69 - J490,HHOLL K69 - BECKTON ORACLE J490 S2,,,97,17,-4.2,61,98,0.23,1.42,29,-2,10,9,16,0.47,0.03,14,0.05,0.01,64,33
951,,K69 - Z124G,HHOLL K69 - LASO SPLASH Z124G,,,97,14,-2.7,66,101,0.22,1.85,34,3,8,7,16,0.63,-0.1,20,0.44,0,55,42
860,,K72 - 1181J,HHOLL K72 - LSF SRR CHARTER 1181J,,,151,14,-2.7,65,109,0.27,1.23,25,0,12,8,19,0.54,0.07,38,0.14,0,83,68
862,,K72 - 1278J,HHOLL K72 - SLB AUTHORITY 1278J,,,132,14,-3.4,64,97,0.21,1.17,29,-6,11,8,19,0.48,-0.08,22,0.29,-0.02,86,46
858,,K72 - 8269,HHOLL K72 - FEDDES DEFENDER Y17-8269,,,115,15,-3.3,61,93,0.2,1.32,30,-4,12,7,19,0.48,-0.01,10,0.09,0.01,87,28
859,,K72 - 8355,HHOLL K72 - FEDDES LIBERATION D108- 8355,,,128,14,-2.8,59,97,0.23,1.25,27,-1,11,7,19,0.56,0.04,21,0.06,0,77,51
864,,K72 - 9191G,HHOLL K72 - LSF SRR CONTROL 9191G,,,154,17,-5.1,59,96,0.23,1.09,27,-2,15,9,18,0.73,0.06,22,0.14,0.02,91,63
857,,K72 - D172,HHOLL K72 - VF SILVER BOW D172,,,156,13,-2.5,65,110,0.28,1.26,22,-2,14,9,20,0.44,0.01,22,0.23,0.01,105,51
861,,K72 - J490,HHOLL K72 - BECKTON ORACLE J490 S2,,,133,17,-4.2,56,95,0.24,0.95,23,-5,11,10,18,0.45,0.04,16,0.09,0.01,85,48
863,,K72 - Z124G,HHOLL K72 - LASO SPLASH Z124G,,,133,14,-2.7,61,98,0.23,1.37,28,0,10,7,19,0.61,-0.09,22,0.47,0,76,57
796,,K75 - 1181J,HHOLL K75 - LSF SRR CHARTER 1181J,,,118,13,-2,60,100,0.25,1.19,26,1,11,6,17,0.5,0.06,32,0.08,0,61,58
798,,K75 - 1278J,HHOLL K75 - SLB AUTHORITY 1278J,,,99,14,-2.8,59,88,0.19,1.14,30,-5,10,7,16,0.44,-0.09,16,0.23,-0.02,63,36
794,,K75 - 8269,HHOLL K75 - FEDDES DEFENDER Y17-8269,,,82,14,-2.7,56,84,0.18,1.28,30,-3,11,6,17,0.44,-0.02,4,0.03,0,64,18
795,,K75 - 8355,HHOLL K75 - FEDDES LIBERATION D108- 8355,,,95,13,-2.2,54,88,0.21,1.22,27,0,10,6,16,0.52,0.03,15,0,0,54,41
800,,K75 - 9191G,HHOLL K75 - LSF SRR CONTROL 9191G,,,122,16,-4.5,54,87,0.21,1.05,27,-1,14,8,16,0.69,0.05,15,0.08,0.02,69,53
793,,K75 - D172,HHOLL K75 - VF SILVER BOW D172,,,123,13,-1.9,60,101,0.25,1.23,22,-1,14,7,18,0.41,0,16,0.17,0.01,82,41
797,,K75 - J490,HHOLL K75 - BECKTON ORACLE J490 S2,,,100,16,-3.7,51,85,0.22,0.91,24,-4,11,8,16,0.41,0.03,10,0.03,0.01,62,38
799,,K75 - Z124G,HHOLL K75 - LASO SPLASH Z124G,,,100,13,-2,56,89,0.21,1.34,29,0,9,6,16,0.57,-0.1,16,0.41,0,54,46
868,,K82 - 1181J,HHOLL K82 - LSF SRR CHARTER 1181J,,,134,15,-3.1,65,105,0.25,1.23,26,1,11,7,19,0.5,0.06,35,0.13,0,76,58
870,,K82 - 1278J,HHOLL K82 - SLB AUTHORITY 1278J,,,115,15,-3.8,63,94,0.19,1.17,30,-5,10,7,18,0.44,-0.09,19,0.28,-0.02,79,37
866,,K82 - 8269,HHOLL K82 - FEDDES DEFENDER Y17-8269,,,98,16,-3.7,60,89,0.18,1.31,30,-4,11,7,19,0.44,-0.02,7,0.08,0,80,18
867,,K82 - 8355,HHOLL K82 - FEDDES LIBERATION D108- 8355,,,111,15,-3.2,59,93,0.21,1.25,27,0,10,7,18,0.52,0.03,18,0.05,0,70,42
872,,K82 - 9191G,HHOLL K82 - LSF SRR CONTROL 9191G,,,138,18,-5.6,58,93,0.22,1.08,28,-1,14,9,18,0.69,0.05,18,0.13,0.02,84,54
865,,K82 - D172,HHOLL K82 - VF SILVER BOW D172,,,139,14,-2.9,64,106,0.26,1.25,22,-1,13,8,20,0.41,0,19,0.22,0.01,98,41
869,,K82 - J490,HHOLL K82 - BECKTON ORACLE J490 S2,,,116,18,-4.7,55,91,0.22,0.94,24,-4,10,9,18,0.41,0.02,13,0.08,0.01,78,38
871,,K82 - Z124G,HHOLL K82 - LASO SPLASH Z124G,,,116,15,-3.1,61,94,0.21,1.37,29,0,9,7,18,0.57,-0.1,19,0.46,0,69,47
900,,K86 - 1181J,HHOLL K86 - LSF SRR CHARTER 1181J,,,130,14,-1.9,67,109,0.26,1.5,25,3,11,7,19,0.5,0.06,34,0.12,0,76,54
902,,K86 - 1278J,HHOLL K86 - SLB AUTHORITY 1278J,,,111,14,-2.6,65,97,0.2,1.44,28,-3,10,7,19,0.44,-0.09,19,0.28,-0.02,79,32
898,,K86 - 8269,HHOLL K86 - FEDDES DEFENDER Y17-8269,,,94,14,-2.5,62,93,0.19,1.59,29,-2,11,7,19,0.44,-0.02,6,0.08,0.01,80,14
899,,K86 - 8355,HHOLL K86 - FEDDES LIBERATION D108- 8355,,,107,13,-2,61,97,0.22,1.53,26,2,10,6,19,0.53,0.03,17,0.05,0,70,37
904,,K86 - 9191G,HHOLL K86 - LSF SRR CONTROL 9191G,,,133,17,-4.3,60,96,0.23,1.36,26,0,14,9,18,0.69,0.05,18,0.12,0.02,84,49
897,,K86 - D172,HHOLL K86 - VF SILVER BOW D172,,,134,13,-1.7,66,110,0.27,1.53,21,1,13,8,20,0.41,0,19,0.22,0.01,98,37
901,,K86 - J490,HHOLL K86 - BECKTON ORACLE J490 S2,,,112,17,-3.5,57,94,0.23,1.22,23,-2,10,9,18,0.41,0.03,12,0.07,0.01,78,34
903,,K86 - Z124G,HHOLL K86 - LASO SPLASH Z124G,,,112,14,-1.9,62,98,0.22,1.64,28,2,9,7,19,0.57,-0.1,19,0.45,0,69,43
932,,K87 - 1181J,HHOLL K87 - LSF SRR CHARTER 1181J,,,118,13,-1.6,68,109,0.25,1.59,30,3,10,6,18,0.56,0.07,32,0.06,0,66,52
934,,K87 - 1278J,HHOLL K87 - SLB AUTHORITY 1278J,,,99,13,-2.3,67,97,0.19,1.53,34,-3,9,7,18,0.5,-0.08,16,0.21,-0.02,69,30
930,,K87 - 8269,HHOLL K87 - FEDDES DEFENDER Y17-8269,,,82,14,-2.2,64,93,0.18,1.67,34,-1,10,6,18,0.5,-0.02,4,0.01,0,70,12
931,,K87 - 8355,HHOLL K87 - FEDDES LIBERATION D108- 8355,,,95,13,-1.8,62,97,0.21,1.62,31,2,9,6,18,0.59,0.03,15,-0.02,0,60,35
936,,K87 - 9191G,HHOLL K87 - LSF SRR CONTROL 9191G,,,121,16,-4,62,96,0.22,1.44,31,1,13,8,17,0.75,0.06,16,0.06,0.02,74,47
929,,K87 - D172,HHOLL K87 - VF SILVER BOW D172,,,123,12,-1.4,68,109,0.26,1.62,26,1,13,7,19,0.47,0.01,16,0.15,0.01,88,34
933,,K87 - J490,HHOLL K87 - BECKTON ORACLE J490 S2,,,100,16,-3.2,59,94,0.22,1.31,28,-2,10,8,17,0.47,0.03,10,0,0.01,68,32
935,,K87 - Z124G,HHOLL K87 - LASO SPLASH Z124G,,,100,13,-1.6,64,98,0.21,1.73,33,3,8,6,18,0.63,-0.1,16,0.39,0,60,40
844,,K90 - 1181J,HHOLL K90 - LSF SRR CHARTER 1181J,,,132,13,-1.8,57,96,0.24,1.17,26,1,11,6,19,0.5,0.06,29,0.06,0,75,57
846,,K90 - 1278J,HHOLL K90 - SLB AUTHORITY 1278J,,,113,14,-2.5,56,84,0.18,1.12,29,-5,10,7,19,0.45,-0.09,13,0.21,-0.02,78,35
842,,K90 - 8269,HHOLL K90 - FEDDES DEFENDER Y17-8269,,,96,14,-2.5,53,80,0.17,1.25,30,-4,11,6,20,0.45,-0.02,1,0.01,0.01,79,17
843,,K90 - 8355,HHOLL K90 - FEDDES LIBERATION D108- 8355,,,109,13,-2,51,84,0.2,1.2,27,0,10,6,19,0.54,0.03,12,-0.02,0,69,40
848,,K90 - 9191G,HHOLL K90 - LSF SRR CONTROL 9191G,,,135,16,-4.3,51,83,0.2,1.02,27,-2,14,8,19,0.7,0.05,13,0.06,0.02,83,52
841,,K90 - D172,HHOLL K90 - VF SILVER BOW D172,,,137,12,-1.7,57,97,0.25,1.2,22,-1,13,7,21,0.42,0,13,0.15,0.01,97,39
845,,K90 - J490,HHOLL K90 - BECKTON ORACLE J490 S2,,,114,16,-3.4,48,82,0.21,0.88,24,-4,10,8,19,0.42,0.02,7,0,0.01,77,37
847,,K90 - Z124G,HHOLL K90 - LASO SPLASH Z124G,,,114,13,-1.8,53,85,0.2,1.31,29,0,9,6,19,0.58,-0.1,13,0.39,0,69,45
60,,L07 - 1181J,HHOLLL07 - LSF SRR CHARTER 1181J,,,135,13,-1,57,90,0.21,1.11,27,-1,11,6,20,0.44,0.06,31,0.03,-0.01,86,49
62,,L07 - 1278J,HHOLLL07 - SLB AUTHORITY 1278J,,,116,13,-1.7,55,79,0.15,1.05,30,-7,10,7,20,0.38,-0.09,15,0.17,-0.03,89,27
58,,L07 - 8269,HHOLLL07 - FEDDES DEFENDER Y17-8269,,,99,13,-1.6,52,74,0.14,1.19,31,-6,11,6,21,0.38,-0.02,3,-0.02,0,90,9
59,,L07 - 8355,HHOLLL07 - FEDDES LIBERATION D108- 8355,,,112,12,-1.2,51,78,0.17,1.13,28,-2,10,6,20,0.47,0.03,14,-0.05,-0.01,80,32
64,,L07 - 9191G,HHOLLL07 - LSF SRR CONTROL 9191G,,,138,16,-3.5,50,78,0.17,0.96,28,-4,14,8,20,0.63,0.05,15,0.03,0.01,94,44
57,,L07 - D172,HHOLLL07 - VF SILVER BOW D172,,,139,12,-0.9,56,91,0.22,1.13,23,-3,14,7,22,0.35,0,16,0.11,0,108,32
61,,L07 - J490,HHOLLL07 - BECKTON ORACLE J490 S2,,,117,16,-2.6,47,76,0.18,0.82,24,-6,11,8,20,0.35,0.02,9,-0.03,0,88,29
63,,L07 - Z124G,HHOLLL07 - LASO SPLASH Z124G,,,117,13,-1,52,79,0.17,1.25,30,-2,9,6,20,0.51,-0.1,15,0.35,-0.01,79,38
52,,L10 - 1181J,HHOLLL10 - LSF SRR CHARTER 1181J,,,137,13,-1.3,55,88,0.21,1,24,-3,11,7,21,0.46,0.06,29,-0.01,-0.01,88,50
54,,L10 - 1278J,HHOLLL10 - SLB AUTHORITY 1278J,,,118,14,-2,54,77,0.14,0.95,27,-9,9,7,20,0.4,-0.09,13,0.14,-0.02,91,28
50,,L10 - 8269,HHOLLL10 - FEDDES DEFENDER Y17-8269,,,101,14,-2,51,72,0.14,1.09,28,-8,11,6,21,0.4,-0.02,1,-0.06,0,91,9
51,,L10 - 8355,HHOLLL10 - FEDDES LIBERATION D108- 8355,,,114,13,-1.5,49,76,0.17,1.03,25,-4,10,6,20,0.49,0.03,12,-0.09,0,81,33
56,,L10 - 9191G,HHOLLL10 - LSF SRR CONTROL 9191G,,,141,16,-3.8,49,76,0.17,0.86,25,-6,14,8,20,0.65,0.05,12,-0.01,0.01,96,45
49,,L10 - D172,HHOLLL10 - VF SILVER BOW D172,,,142,12,-1.2,55,89,0.21,1.03,20,-5,13,8,22,0.37,0,13,0.08,0,109,32
53,,L10 - J490,HHOLLL10 - BECKTON ORACLE J490 S2,,,119,16,-2.9,46,74,0.18,0.72,22,-8,10,9,20,0.37,0.03,7,-0.06,0.01,89,29
55,,L10 - Z124G,HHOLLL10 - LASO SPLASH Z124G,,,119,13,-1.3,51,77,0.16,1.14,27,-4,9,7,20,0.53,-0.1,13,0.32,0,81,38
84,,L15 - 1181J,HHOLLL15 - LSF SRR CHARTER 1181J,,,115,13,-2,56,89,0.21,1.02,22,0,10,6,19,0.43,0.06,27,-0.04,-0.01,70,46
86,,L15 - 1278J,HHOLLL15 - SLB AUTHORITY 1278J,,,96,14,-2.7,54,78,0.15,0.97,26,-6,9,7,18,0.38,-0.09,11,0.11,-0.03,72,24
82,,L15 - 8269,HHOLLL15 - FEDDES DEFENDER Y17-8269,,,79,14,-2.6,51,73,0.14,1.11,27,-4,10,6,19,0.38,-0.02,-1,-0.09,0,73,6
83,,L15 - 8355,HHOLLL15 - FEDDES LIBERATION D108- 8355,,,92,13,-2.2,50,77,0.17,1.05,23,-1,9,6,18,0.46,0.03,10,-0.12,-0.01,63,29
88,,L15 - 9191G,HHOLLL15 - LSF SRR CONTROL 9191G,,,119,16,-4.4,49,77,0.17,0.88,24,-2,13,8,18,0.62,0.05,11,-0.04,0.01,78,41
81,,L15 - D172,HHOLLL15 - VF SILVER BOW D172,,,120,13,-1.8,55,90,0.22,1.06,19,-2,13,8,20,0.34,0,11,0.05,0,91,28
85,,L15 - J490,HHOLLL15 - BECKTON ORACLE J490 S2,,,97,16,-3.6,46,75,0.18,0.74,20,-5,10,8,18,0.34,0.02,5,-0.09,0,71,26
87,,L15 - Z124G,HHOLLL15 - LASO SPLASH Z124G,,,97,13,-2,51,78,0.17,1.16,25,0,8,6,18,0.5,-0.1,11,0.29,-0.01,63,34
68,,L35 - 1181J,HHOLLL35 - LSF SRR CHARTER 1181J,,,121,13,-1.6,54,86,0.2,0.94,30,-1,10,7,18,0.44,0.05,32,0.05,-0.01,67,54
70,,L35 - 1278J,HHOLLL35 - SLB AUTHORITY 1278J,,,102,13,-2.3,52,75,0.14,0.88,34,-7,9,7,17,0.38,-0.1,16,0.2,-0.03,70,32
66,,L35 - 8269,HHOLLL35 - FEDDES DEFENDER Y17-8269,,,84,14,-2.2,49,70,0.13,1.02,34,-5,10,6,18,0.38,-0.03,4,0,0,71,14
67,,L35 - 8355,HHOLLL35 - FEDDES LIBERATION D108- 8355,,,97,13,-1.8,48,74,0.16,0.97,31,-2,10,6,17,0.47,0.02,15,-0.03,-0.01,60,37
72,,L35 - 9191G,HHOLLL35 - LSF SRR CONTROL 9191G,,,124,16,-4,47,74,0.17,0.8,32,-3,14,9,17,0.63,0.04,16,0.05,0.01,75,49
65,,L35 - D172,HHOLLL35 - VF SILVER BOW D172,,,125,12,-1.4,53,87,0.21,0.97,26,-3,13,8,19,0.35,-0.01,16,0.14,0,88,37
69,,L35 - J490,HHOLLL35 - BECKTON ORACLE J490 S2,,,102,16,-3.2,44,72,0.17,0.66,28,-6,10,9,17,0.35,0.02,10,0,0,68,34
71,,L35 - Z124G,HHOLLL35 - LASO SPLASH Z124G,,,103,13,-1.6,49,75,0.16,1.08,33,-1,8,7,17,0.51,-0.11,16,0.38,-0.01,60,42
76,,L47 - 1181J,HHOLLL47 - LSF SRR CHARTER 1181J,,,134,13,-1.9,54,88,0.21,1.08,26,-2,11,7,20,0.46,0.06,30,0.02,-0.01,82,52
78,,L47 - 1278J,HHOLLL47 - SLB AUTHORITY 1278J,,,115,14,-2.6,53,77,0.15,1.02,30,-8,9,7,19,0.4,-0.09,15,0.16,-0.02,85,30
74,,L47 - 8269,HHOLLL47 - FEDDES DEFENDER Y17-8269,,,98,14,-2.5,50,72,0.14,1.16,31,-7,11,7,20,0.4,-0.02,2,-0.04,0,86,12
75,,L47 - 8355,HHOLLL47 - FEDDES LIBERATION D108- 8355,,,111,13,-2.1,49,76,0.17,1.11,27,-3,10,6,19,0.49,0.03,14,-0.06,0,76,35
80,,L47 - 9191G,HHOLLL47 - LSF SRR CONTROL 9191G,,,137,16,-4.4,48,75,0.17,0.94,28,-5,14,9,19,0.65,0.05,14,0.02,0.01,90,47
73,,L47 - D172,HHOLLL47 - VF SILVER BOW D172,,,138,13,-1.8,54,89,0.22,1.11,22,-4,13,8,21,0.37,0,15,0.1,0,104,34
77,,L47 - J490,HHOLLL47 - BECKTON ORACLE J490 S2,,,116,16,-3.5,45,74,0.18,0.8,24,-7,10,9,19,0.37,0.03,9,-0.04,0.01,84,32
79,,L47 - Z124G,HHOLLL47 - LASO SPLASH Z124G,,,116,13,-1.9,50,77,0.17,1.22,29,-3,9,7,19,0.53,-0.1,15,0.34,0,76,40
44,,L53 - 1181J,HHOLLL53 - LSF SRR CHARTER 1181J,,,135,11,0.6,63,100,0.23,1.1,27,-2,11,6,21,0.44,0.06,30,0.02,-0.01,88,47
46,,L53 - 1278J,HHOLLL53 - SLB AUTHORITY 1278J,,,116,12,-0.1,62,89,0.17,1.04,31,-7,10,6,20,0.38,-0.09,14,0.16,-0.02,91,25
42,,L53 - 8269,HHOLLL53 - FEDDES DEFENDER Y17-8269,,,99,12,0,59,84,0.16,1.18,31,-6,11,5,21,0.38,-0.02,2,-0.04,0,92,7
43,,L53 - 8355,HHOLLL53 - FEDDES LIBERATION D108- 8355,,,112,11,0.5,58,88,0.19,1.12,28,-3,10,5,20,0.47,0.03,13,-0.06,-0.01,82,30
48,,L53 - 9191G,HHOLLL53 - LSF SRR CONTROL 9191G,,,138,14,-1.8,57,88,0.19,0.95,28,-4,14,8,20,0.63,0.05,14,0.02,0.01,96,42
41,,L53 - D172,HHOLLL53 - VF SILVER BOW D172,,,139,11,0.8,63,101,0.24,1.12,23,-3,13,7,22,0.35,0,14,0.1,0,110,30
45,,L53 - J490,HHOLLL53 - BECKTON ORACLE J490 S2,,,117,14,-1,54,86,0.2,0.81,25,-7,10,8,20,0.35,0.02,8,-0.04,0,90,27
47,,L53 - Z124G,HHOLLL53 - LASO SPLASH Z124G,,,117,11,0.6,59,89,0.19,1.24,30,-2,9,6,21,0.51,-0.1,14,0.34,-0.01,81,36
92,,M05 - 1181J,HHOLLM05 - LSF SRR CHARTER 1181J,,,125,13,-1.7,59,93,0.21,1.2,29,-1,11,6,19,0.44,0.07,33,0.05,-0.01,76,49
94,,M05 - 1278J,HHOLLM05 - SLB AUTHORITY 1278J,,,106,14,-2.4,57,81,0.15,1.15,32,-7,10,7,18,0.39,-0.09,17,0.19,-0.02,79,27
90,,M05 - 8269,HHOLLM05 - FEDDES DEFENDER Y17-8269,,,89,14,-2.3,54,77,0.14,1.29,33,-6,11,6,19,0.39,-0.02,5,0,0,80,9
91,,M05 - 8355,HHOLLM05 - FEDDES LIBERATION D108- 8355,,,102,13,-1.8,53,81,0.17,1.23,30,-2,10,6,18,0.48,0.03,16,-0.04,0,70,32
96,,M05 - 9191G,HHOLLM05 - LSF SRR CONTROL 9191G,,,128,16,-4.2,52,80,0.17,1.06,30,-4,14,8,18,0.64,0.06,17,0.05,0.01,84,44
89,,M05 - D172,HHOLLM05 - VF SILVER BOW D172,,,129,13,-1.5,58,93,0.22,1.24,25,-3,14,7,20,0.36,0.01,18,0.13,0,98,31
93,,M05 - J490,HHOLLM05 - BECKTON ORACLE J490 S2,,,107,16,-3.2,49,78,0.18,0.92,27,-6,11,8,18,0.36,0.03,11,-0.01,0.01,78,29
95,,M05 - Z124G,HHOLLM05 - LASO SPLASH Z124G,,,107,13,-1.7,54,82,0.17,1.35,32,-2,9,6,19,0.52,-0.1,17,0.38,-0.01,69,37
124,,N05 - 1181J,HHOLLN05 - LSF SRR CHARTER 1181J,,,146,13,-1.5,58,92,0.22,1.17,28,-1,11,8,22,0.44,0.06,31,0.04,-0.01,98,48
126,,N05 - 1278J,HHOLLN05 - SLB AUTHORITY 1278J,,,127,14,-2.2,56,81,0.15,1.12,32,-7,10,8,21,0.39,-0.09,15,0.19,-0.02,101,27
122,,N05 - 8269,HHOLLN05 - FEDDES DEFENDER Y17-8269,,,110,14,-2.1,53,76,0.14,1.26,32,-5,11,7,22,0.39,-0.03,3,-0.01,0,102,8
123,,N05 - 8355,HHOLLN05 - FEDDES LIBERATION D108- 8355,,,123,13,-1.6,52,80,0.18,1.2,29,-2,10,7,22,0.48,0.02,14,-0.05,-0.01,92,32
128,,N05 - 9191G,HHOLLN05 - LSF SRR CONTROL 9191G,,,150,16,-3.9,51,80,0.18,1.03,30,-3,14,10,21,0.64,0.05,15,0.04,0.01,106,44
121,,N05 - D172,HHOLLN05 - VF SILVER BOW D172,,,151,13,-1.3,58,93,0.22,1.21,24,-3,13,9,23,0.36,0,15,0.12,0,120,31
125,,N05 - J490,HHOLLN05 - BECKTON ORACLE J490 S2,,,128,16,-3,49,78,0.18,0.89,26,-6,10,10,21,0.36,0.02,9,-0.02,0,100,28
127,,N05 - Z124G,HHOLLN05 - LASO SPLASH Z124G,,,128,13,-1.5,54,81,0.17,1.32,31,-2,9,8,22,0.52,-0.11,15,0.36,-0.01,91,37
132,,N11 - 1181J,HHOLLN11 - LSF SRR CHARTER 1181J,,,134,14,-2.9,53,84,0.2,0.88,27,-4,11,7,20,0.42,0.05,27,-0.02,-0.01,86,48
134,,N11 - 1278J,HHOLLN11 - SLB AUTHORITY 1278J,,,115,15,-3.6,51,73,0.14,0.83,31,-10,10,7,20,0.37,-0.1,12,0.13,-0.03,89,26
130,,N11 - 8269,HHOLLN11 - FEDDES DEFENDER Y17-8269,,,97,15,-3.5,48,69,0.13,0.97,31,-9,11,6,20,0.37,-0.03,-1,-0.06,0,90,7
131,,N11 - 8355,HHOLLN11 - FEDDES LIBERATION D108- 8355,,,111,14,-3.1,47,73,0.16,0.91,28,-5,10,6,20,0.45,0.02,11,-0.09,-0.01,80,31
136,,N11 - 9191G,HHOLLN11 - LSF SRR CONTROL 9191G,,,137,17,-5.4,46,72,0.16,0.74,29,-7,14,9,19,0.62,0.04,11,-0.02,0.01,94,43
129,,N11 - D172,HHOLLN11 - VF SILVER BOW D172,,,138,14,-2.8,53,85,0.21,0.92,23,-6,14,8,22,0.33,-0.01,12,0.07,0,108,30
133,,N11 - J490,HHOLLN11 - BECKTON ORACLE J490 S2,,,115,17,-4.5,43,70,0.17,0.6,25,-9,11,9,19,0.34,0.02,5,-0.07,0,88,27
135,,N11 - Z124G,HHOLLN11 - LASO SPLASH Z124G,,,116,14,-2.9,49,74,0.16,1.02,30,-5,9,7,20,0.5,-0.11,12,0.31,-0.01,80,36
108,,N24 - 1181J,HHOLLN24 - LSF SRR CHARTER 1181J,,,135,13,-2.2,53,86,0.21,1,22,-1,10,6,21,0.45,0.06,28,0,-0.01,85,50
110,,N24 - 1278J,HHOLLN24 - SLB AUTHORITY 1278J,,,116,14,-3,51,74,0.14,0.95,26,-7,9,6,21,0.39,-0.09,12,0.14,-0.02,88,28
106,,N24 - 8269,HHOLLN24 - FEDDES DEFENDER Y17-8269,,,98,14,-2.9,48,70,0.13,1.09,27,-6,10,6,21,0.39,-0.02,0,-0.05,0,89,10
107,,N24 - 8355,HHOLLN24 - FEDDES LIBERATION D108- 8355,,,112,13,-2.4,47,74,0.17,1.03,23,-3,10,6,21,0.48,0.03,11,-0.09,0,79,33
112,,N24 - 9191G,HHOLLN24 - LSF SRR CONTROL 9191G,,,138,16,-4.8,46,73,0.17,0.86,24,-4,14,8,20,0.64,0.05,12,0,0.01,93,45
105,,N24 - D172,HHOLLN24 - VF SILVER BOW D172,,,139,13,-2.1,53,87,0.21,1.03,18,-3,13,7,23,0.36,0,12,0.08,0,107,32
109,,N24 - J490,HHOLLN24 - BECKTON ORACLE J490 S2,,,116,16,-3.8,44,71,0.17,0.72,20,-6,10,8,20,0.37,0.02,6,-0.06,0.01,87,30
111,,N24 - Z124G,HHOLLN24 - LASO SPLASH Z124G,,,117,13,-2.2,49,75,0.16,1.14,25,-2,9,6,21,0.52,-0.1,12,0.32,-0.01,78,38
116,,N46 - 1181J,HHOLLN46 - LSF SRR CHARTER 1181J,,,123,16,-3.8,57,90,0.21,1.17,27,-1,11,8,18,0.44,0.07,31,0,-0.01,75,48
118,,N46 - 1278J,HHOLLN46 - SLB AUTHORITY 1278J,,,104,16,-4.6,55,79,0.15,1.12,30,-7,9,8,18,0.39,-0.08,15,0.16,-0.02,78,26
114,,N46 - 8269,HHOLLN46 - FEDDES DEFENDER Y17-8269,,,87,17,-4.5,52,75,0.14,1.26,31,-6,11,8,19,0.39,-0.01,3,-0.05,0,79,8
115,,N46 - 8355,HHOLLN46 - FEDDES LIBERATION D108- 8355,,,100,16,-4.1,51,79,0.17,1.2,28,-2,10,7,18,0.48,0.04,14,-0.08,0,69,31
120,,N46 - 9191G,HHOLLN46 - LSF SRR CONTROL 9191G,,,126,19,-6.3,50,78,0.17,1.03,28,-4,14,10,17,0.64,0.06,15,0,0.01,83,43
113,,N46 - D172,HHOLLN46 - VF SILVER BOW D172,,,128,15,-3.7,56,91,0.22,1.21,23,-3,13,9,20,0.36,0.01,15,0.09,0,97,31
117,,N46 - J490,HHOLLN46 - BECKTON ORACLE J490 S2,,,105,19,-5.4,47,76,0.18,0.89,25,-6,10,10,18,0.36,0.03,9,-0.05,0.01,77,28
119,,N46 - Z124G,HHOLLN46 - LASO SPLASH Z124G,,,105,16,-3.8,52,80,0.17,1.32,30,-2,9,8,18,0.52,-0.09,15,0.33,-0.01,69,37
100,,N56 - 1181J,HHOLLN56 - LSF SRR CHARTER 1181J,,,137,12,-0.6,61,97,0.23,1.14,29,1,10,6,21,0.45,0.06,31,0.04,-0.01,87,50
102,,N56 - 1278J,HHOLLN56 - SLB AUTHORITY 1278J,,,118,12,-1.3,59,86,0.16,1.09,32,-5,9,6,21,0.39,-0.09,15,0.19,-0.02,90,28
98,,N56 - 8269,HHOLLN56 - FEDDES DEFENDER Y17-8269,,,100,12,-1.2,56,81,0.16,1.23,33,-3,10,5,22,0.39,-0.02,3,-0.01,0,91,10
99,,N56 - 8355,HHOLLN56 - FEDDES LIBERATION D108- 8355,,,114,11,-0.7,55,85,0.19,1.16,30,0,10,5,21,0.48,0.02,14,-0.04,-0.01,80,33
104,,N56 - 9191G,HHOLLN56 - LSF SRR CONTROL 9191G,,,140,15,-3,54,85,0.19,1,30,-1,14,8,21,0.64,0.05,15,0.04,0.01,95,45
97,,N56 - D172,HHOLLN56 - VF SILVER BOW D172,,,141,11,-0.4,60,98,0.23,1.17,25,-1,13,7,23,0.36,0,15,0.13,0,108,33
101,,N56 - J490,HHOLLN56 - BECKTON ORACLE J490 S2,,,118,15,-2.2,51,83,0.2,0.86,26,-4,10,8,21,0.37,0.02,9,-0.01,0.01,88,30
103,,N56 - Z124G,HHOLLN56 - LASO SPLASH Z124G,,,119,12,-0.6,57,86,0.18,1.28,31,0,9,6,21,0.52,-0.1,15,0.37,-0.01,80,39
